,0
71,"무형자산의 상각에서 내용 연수는 법정내용연수 또는 경제적 내용연수로 하는데 보통 상법, 세법에 의한 법정내용연수를 따른다. 잔존가액은 0(zero)으로 하고 있는데 형체가 없는 자산이므로 내용연수를 경과하면 가치가 없는 자산으로 소멸하기 때문이다.상각방법은 정액에 의하여 균등상각을 하고 있는데 무형자산의 존재여부가 모호하고 가치감소가 시간의 함수라고 볼 수 있기 때문이다. 예외로 광업권에 대해서는 생산량비례법을 적용할 수 있다."
72,"매입환출은 매입한 상품이 요구에 맞지 않기 때문에 되돌려 보낸 것을 말한다. 매입품환출이 다액으로 발생한 때에는 매입환출품계정을 매입계정과 분리하여 독립계정에서 처리한다. 매입환출품계정은 매입계정의 대변을 대표하는 평가계정으로서, 이 계정은 기말에 주계정에 대체되어 순매입액이 산정된다."
73,"

시장이자율
(주)조세통람

금융시장에 있어서 성립되는 이자율, 즉 대부자금의 수급에 의하여 결정되는 이자율을 의미한다. 실제로는 은행이 대부를 하는 경우의 대부이자율(貸付利子率)을 내용으로 하며, 화폐이자율(貨幣利子率)과 같은 의미이다. 이에 대비되는 개념으로 자연이자율(自然利子率)이 있다.
외국어 표기 market rate of interest(영어), 市場利子率(한자)

"
74,"판매를 위한 상품 또는 제품 제조에 요하는 원재료, 저장품 등을 구입하는 것을 말한다. 매입은 기업의 영업활동으로서 판매·제조의 활동과 같이 가장 주요한 대외적 활동이다. 또 매입계정은 상품계정을 분할한 때 상품의 매입에 관한 일체의 거래사항을 기록하는 것으로서 순 매입액의 산출이 그 주된 목적이다.매입장에는 매입 대금 외에 매입제부대비용도 함께 기입하고 매입품의 환출에 대해서는 별도로 환출품으로 환출품기입장을 설정하든가, 혹은 매입장에 이기해 두었다가 장부를 마감할 때 총매입액에서 차감하여 순매입액을 계산한다. 매입장의 합계는 매입계정 차변합계와 같고, 매입품환출액이나 매입에누리액의 합계는 그 대변합계와 일치한다."
75,"매출환입이란 매출한 상품이 구매자의 요구에 맞지 않기 때문에 되돌아온 것을 말한다. 매출환입이 다액으로 발생한 때에는 매출환입품계정을 매출계정에서 분리하여 독립계정에서 처리한다. 매출환입품계정은 차변에 대표하고, 기말에 주계정에 대체되어 순매출액이 산정된다. 만일 계정으로 분리하지 않은 경우에는 외상매출금계정의 수정거래로서 처리한다."
76,"결산순서를 의미하며 여기에는 다음의 3단계가 있다.
	㈀ 결산예비절차 ① 시산표(수정전) 작성 ② 재고조사표의 작성 및 원장 각 계정의 정리, 기입 ③ 정산표 작성
	㈁ 결산본절차 ① 수익·비용계정의 잔액을 손익계정(집합계정)에 대체 ② 손익계정에서 순손익을 산출 자본금계정을 대체 ③ 원장 각 계정의 마감 ④ 분개장과 기타 장부(보조부)의 마감 ⑤ 이월시산표의 작성
	㈂ 결산보고서작성 ① 대차대조표 작성 ② 손익계산서 작성 ③ 이익잉여금처분계산서 또는 결손금처리계산서 작성 ④ 현금흐름표 작성 ⑤ 기타 부속명세서 작성
"
77,"손익이란 기업자본이 경영활동의 순환과정에서 새로운 가치의 증식 혹은 가치의 멸실을 일으키면서 발생하는 이익과 손실을 뜻한다.
	기업회계상 일정한 기간의 손익을 계산하기 위해서는 기수(期首) 및 기말에 순재산 즉, 자산과 부채를 비교해 보아야 한다. 이 때 사업주의 투하자본 혹은 인출 이외의 원인에 의한 순재산의 증감액이 사업의 손익이 되는 것이다.
	또 일정한 기간의 손익은 기간 중 발생한 수익과 비용의 차액을 산정하는 데서 발생하는데 이 때 기간수익과 기간비용의 차액이 손익으로 된다.
	손익계산은 때에 따라서 성과계산이란 용어로 쓰기도 하며, 손익계산의 결과를 기재 표시하는 손익계산서(profit and loss statement)로 나타낸다.
"
78,"범죄가 실행 중이거나 실행 직후인 자를 말한다(형소§211 ①). 범죄의 실행 중이라 함은 범죄행위가 진행 중에 있음을 의미하고 실행의 직후라 함은 범칙의 실행행위가 종료된 순간은 물론, 실행을 완료했으나 많은 시간이 경과하지 않아 범죄의 흔적이 아직 확연하게 남아 있어 그 상태가 범죄 진행 중에 발각된 것과 동일한 경우를 가리킨다."
79,"

임차료
(주)조세통람

당사자의 일방이 상대방에 대해서 어떤 물건의 사용 및 수익을 허용하고 상대방이 이에 대해서 대가를 지불할 것을 약정하는 것에 의해서 성립된 계약을 일반적으로 임대차라 하고, 이 임대차에 의하여 임차인이 임대인에게 지급하는 대가의 총칭을 임차료라고 한다.
			법인세법상 당해 임차료는 손비의 범위에 포함된다.
		
외국어 표기 rent(영어), 賃借料(한자)
참조조문 법인세법시행령 19 6호

"
80,"

제조원가
회계·세무 용어사전

제품의 제조를 위해 직접·간접으로 소비한 일체의 경제가치의 합계액을 제조원가라고 한다.
			일반적으로 원가라고 표현할 때는 이 제조원가를 가리키는 것인데 이것은 재료비, 노무비, 경비로 구분하고, 다시 직접비와 간접비로 구분한다.
		
외국어 표기 製造原價(한자)

"
81,"재고자산을 저가기준으로 평가한 경우, 시가가 취득원가보다 하락한 경우의 평가손실을 처리하는 계정이다. 상품, 제품 및 원재료 등 재고자산의 취득원가가 결산일 현재의 순실현가능액보다 높을 때에는 그 차액은 회수될 수 없는 금액이므로 예상되는 손실을 조기에 비용으로 처리하게 되는 것이다."
82,"외상매출금과 받을어음을 일컫는 말이다. 외상매출금은 회사가 제공한 재화 또는 용역에 대한 대가를 지급하겠다는 고객의 약속이며 통상적으로 30일부터 3개월 이내에 회수가 가능한 수취채권으로서, 회사가 고객에게 무이자로 제공한 단기간의 신용공여로 생각할 수 있다.이에 비하여 받을어음은 약속어음의 작성자가 일정한 금액을 미래의 특정한 날에 지급하겠다는 서면약속이며, 판매 혹은 대여 등의 거래의 결과 발생하게 된다."
83,종합소득금액에 대한 과세표준은 이자소득·배당소득·부동산소득·사업소득·근로소득과 기타 소득에 대한 총수입금액에서 이에 대응하는 필요경비를 공제하고 산출한 이자소득금액·배당소득금액·부동산소득금액·사업소득금액·근로소득금액과 기타 소득금액의 합계액에서 소득공제를 한 금액을 말한다.
84,"이월결손금이 없는 한 전액 손금으로 인정되는 기부금기업이 특수관계 없는 자에게 사업과 직접 관계없이 무상으로 지출하는 재산적 증명가액 중에서 국가등에 무상으로 기증하는 금품의 가격으로, 이월결손금을 공제하고 난 후의 소득금액을 한도로 손금으로 인정되는 비율이다."
85,"“관계회사”라 함은 다음의 1에 해당하는 관계가 있는 회사를 말한다.
	① 회사간에 발행주식총수(의결권 없는 주식을 제외한다. 이하같다)의 100분의 20 이상의 주식을 소유하거나 출자총액이 100분의 20 이상을 출자하고 있는 관계.
	② 2이상의 회사가 동일인에 의하여 각 발행주식 총수의 100분의 30 이상 또는 출자 총액의 100분의 30 이상이 소유되고 있는 관계.
	③ 위 “①” 또는 “②” 이외에 실질적으로 경영권을 지배하고 있는 관계.
"
86,"일반적으로 기초가격이라고도 하며, 이러한 취득원가는 감가상각액 또는 감가상각률의 산정상 그 기준이 될 금액이며, 또한 상각할 최고한도액이다.
	상각할 자산에 대한 취득가액은 세법상 다음과 같이 규제하고 있다.
	(1) 매입한 고정자산은 매입 당시의 대가, 등록세, 취득세 기타 부대비용을 포함
	(2) 자기가 건설, 제작 등에 의해 취득한 고정자산은 원재료비, 노무비, 운임, 하역비, 보험료, 수수료, 공과금(등록세와 취득세 포함), 설치비 기타 부대비용의 합계금액
	(3) 고정자산의 취득 당시의 정상가액
"
87,경상적으로 지급되는 연구개발비를 말한다. 즉 이연자산으로 처리되는 특별한 연구개발비를 제외하고 연구실 등에서 경상적으로 발생하는 경비 등의 비용을 말한다.
88,"

외환차손
회계·세무 용어사전

외환차손은 외화자산을 회수하거나, 외화부채를 변제할 때 발생하는 차손으로서 외화자산을 회수할 때 원화회수가액이 그 외화자산의 장부가액보다 낮은 경우, 또는 외환부채를 상환할 때 원화상환액이 그 장부가액보다 많은 경우에 발생하게 된다. 이것은 환율변동에 의해 발생하게 된다.

"
89,"양도소득은 자산의 양도로 인해 발생하는 소득을 말하는데, 이에 대한 과세는 자산의 가치상승에 따라 자산소유자에 귀속되는 증가익을 소득으로 하여 그 자산이 소유자의 지배를 떠나 타인에게 이전되는 것을 기회로 과세하는 것이라고 보아야 한다.여기에서 양도라는 것은 자산에 대한 등기에 관계없이 매도, 교환, 법인에 대한 현물출자 등으로 인해 그 자산의 소유권이 유상으로 사실상 이전되는 것을 말한다."
90,"재고자산의 한 평가방법으로서 재고자산의 취득가액을 그 자산의 평가액으로 하는 방법을 말한다.
	즉 원가법은 재고자산의 평가기준을 취득원가에 두는 것인데, 여기서 취득원가라 함은 그 자산의 취득가액에 취득에 필요한 제비용을 더한 실제구입원가를 의미하며, 당해 자산을 제작한 경우에 있어서는 제조원가·제작가격 등을 의미한다.
	이러한 원가주의의 이론적 근거는 재고자산을 아직 실현되지 않은 장래의 수익에 대응시킬 비용의 선급으로 보는 데 있다.
"
91,특정유증이란 상속재산 중 특정재산을 유증하는 것이다. 유증의 목적물이 특정물이거나 불특정물이거나 상관없이 구체적인 재산이면 된다. 따라서 특정수유자는 유증계약에 있어서의 수증자와 같은 지위에 있게 된다.
