,0
61,"영국에서 탄생한 이 칵테일은 처음에는 프리마스 진과 코디얼의 라임 주스(로즈 사 제품)를 사용해서 달게 만들었다. 현재는 기본적인 스타일은 변하지 않았지만, 다른 칵테일처럼 드라이진을 사용하고 있다. 또한 프레시 주스를 사용하는 경향도 눈에 띠게 증가하고 있는데, 그 경우, 설탕 1tsp. 등을 첨가해서 단맛을 보강하는 예가 많다.진 대신에 보드카를 사용하면 보드카 김렛(Vodka Gimlet)이 된다.진 라임(Gin & Lime)은 흔들지 않고 글래스에 온더록 스타일로 따른다.제조방법재료드라이진 | 3/4라임 주스(코디얼) | 1/4흔든 후, 칵테일 잔에 따른다."
62,가장 많이 하는 도시락 반찬 중 하나. 간편하면서도 다양한 응용이 가능한 계란말이는 만인의 식사 친구입니다.
63,평양냉면은 메밀가루를 익반죽하여 냉면틀에 눌러서 국수를 빼내어 바로 삶아 먹는 것으로 눌러서 만드는 압출면(압착면)의 대표적인 음식이다. 대체적으로 냉면은 시원하여 여름에 즐겨먹는 음식이지만 냉면을 좋아하는 사람은 추운 겨울에 더운 방에서 이가 시리도록 차가운 냉면을 먹는 것이 더욱 진미라고 한다.
64,"경상도 지방에서 밑반찬 김치로 많이 하는데, 억센 콩잎이 소금물과 젓국에 삭아 연하게 되는 밑반찬 김치이다. 김장 때 담가 해를 넘겨 여름까지 먹는다. 말갛게 비치는 콩잎을 밥에 싸 먹으면 맛있다."
65,"고춧가루에 찹쌀풀, 메줏가루, 소금 등을 섞어 발효한 전통 양념으로 붉은색과 매운맛, 짠맛을 낸다."
66,"베타카로틴과 엽산의 보고 시금치무침, 시금치는 영양소가 풍부하지만 수산의 함량이 높은데 참깨와 먹으면 참깨가 수산의 흡수를 낮춰주며 시금치의 비타민 C가 깨의 철분 흡수를 도와줘요."
67,"얼큰하게 입맛 당기는, 돼지고기 두부찌개 입니다."
68,"


 


이미지 크게보기





"
69,"간장(진간장)을 뜨고 남은 보통 된장과는 달리 담가서 빨리 먹을 수 있는 막장은 지역에 따라 메주를 빠개어 가루를 내어 담갔다고 하여 빠개장 또는 가루장이라고도 한다. 담근 지 열흘 정도 지나면 먹을 수 있다. 경상도와 강원도에서 많이 담근다.재래 된장은 간장(진간장)을 뽑아 내고 남은 것으로 만들지만 막장은 메줏가루를 갈아 직접 담그기 때문에 맛도 좋고 영양가도 높다. 쌈장으로 가장 많이 먹고, 수육이나 편육을 찍어 먹는 양념장이나 생선회를 물회로 만들 때의 양념으로도 쓰인다.경상도 막장은 콩 서 말에 멥쌀 한 말을 넣고 소금은 적게 쓴다. 강원도에서는 보리쌀 넉 되에 엿기름 한 되를 삭혀서 죽을 쑤어 메줏가루 한 되와 섞고 약하게 소금 간을 하여 익힌다.재래식 된장과는 달리 오래 숙성시키지 않아도 되는 이유는 처음부터 콩으로만 메주를 쑤지 않고 전분질을 섞어서 막장용 메주를 따로 쑤어 사용하기 때문이다. 밀이나 멥쌀, 보리 등의 전분질이 들어가면 당분이 분해되어 발효가 빠르고 단맛도 많이 난다.막장용 메주는 콩과 멥쌀과 보리 등의 전분질을 따로 익혀서 합하여 만든다. 쌀은 불려서 가루 내어 흰 무리로 쪄서 쓰고, 보리쌀은 밥을 짓거나 쪄내며, 콩은 무르게 삶는다. 익힌 곡물을 섞어서 절구에 찧고 주먹만하게 메주를 만들어 속이 노랗게 되도록 잘 띄워서 빻는다.담글 때는 메줏가루에 미지근한 물을 부어서 불어나면 소금과 고추씨나 고춧가루를 약간 넣고 버무려서 항아리에 담아 익힌다."
70,가볍게 즐기고 포만감이 좋은 양상추 샐러드입니다. 소스는 가볍게 간장소스로 맛을 내어 칼로리의 부담이 없습니다.
71,"찬바람이 불기 시작하는 초가을부터 맛이 나는 추어탕은 우수한 단백질과 칼슘, 무기질이 풍부하여 초가을에 먹으면 여름내 더위로 잃은 원기를 회복시켜 준다. 뼈와 내장을 버리지 않고 통째로 삶아 그 국물에 건지를 넣고 끓이므로 영양 손실이 전혀 없다.추어탕은 미꾸라지를 완전히 삶아서 보이지 않도록 으깨서 만드는 법과 산 미꾸라지를 통째로 끓이는 법 두 가지가 있다. 조선 순조 때의 실학자 이규경의 『오주연문장전산고』에 ‘두부추탕(豆腐鰍湯)’이 나온다. 이 책에서는 날두부와 산 미꾸라지를 함께 끓이면 미꾸라지가 뜨거워서 찬 두부 속으로 기어들어가 약이 오른 채 죽어 버린다고 하였다. 특히 성균관 근처의 백정들 사이에 영물로 통한다고 소개하였다. 하지만 『조선무쌍신식요리제법』에서는 실제로 끓여 보면 뜨거운 물 속에서 이미 죽어버려 두부를 파고들어가지는 못한다고 하였다.문헌에는 고려 말 송나라 사신 서긍의 『고려도경』에 처음 추어탕이 나오지만 미꾸라지는 강이나 논에 흔하므로 서민들이 그 이전부터 먹어 왔으리라 짐작된다.농촌에서는 추분이 지나고 찬바람이 돌기 시작하면 논에서 물을 빼주고 논 둘레에 도랑을 파는데 이를 ‘도구 친다’고 한다. 도구 치면 진흙 속에서 겨울잠을 자려고 논바닥으로 파고들어간 살찐 미꾸라지를 잔뜩 잡을 수 있다. 이것으로 국을 끓여서 동네 잔치를 여는데 이를 ‘갚은 턱’ 또는 ‘상치(尙齒)마당’이라고 한다. 마을 어른들께 감사의 표시로 미꾸라지국을 대접하는 것이다. ‘상치’는 노인을 숭상한다는 뜻이다.농촌이나 산촌만이 아니라 한양에도 명물인 ‘꼭지딴 추어탕’이 있었다. 예전에 한양에 포도청에서 인가한 관인 거지 조직을 ‘꼭지’라고 했는데 지역제로 나누어 청계천 꼭지, 복청교 꼭지, 서소문 꼭지, 염천교 꼭지 등 집산하는 다리 이름을 붙였다. 꼭지의 우두머리를 ‘꼭지딴’이라 하였고 대단한 세력을 지녔다. 이들은 조직이 없는 거지에게 우월심을 갖고 있어 나름대로 품위 유지에 힘썼는데, 그중 하나가 걸식을 할 때 밥만 빌고 건건이는 빌면 안 된다는 철칙을 지키는 것이었다. 그래서 조직 중 일부가 미꾸라지를 잡아서 추어탕을 끓여 놓으면 남은 조원들이 건건이를 빌지 않아도 밥을 먹을 수 있었다고 한다. 이 추어탕이 바로 한양의 소문난 명물 ‘꼭지딴 해장국’이다. 이들은 궁중의 길흉사나 행사 때 조원을 동원하거나 명문 대가의 길흉사에도 다른 거지들의 횡포를 막아 주었고 또 그만한 특권도 누렸다. 우선은 궁중의 내의원에서 쓰는 개구리, 두꺼비, 지네를 잡아서 독점 납품하였고, 또 하나는 한양에서 추어탕을 끓여 파는 영업권을 독점했다고 한다."
72,"재료장어뼈 500g, 설탕 500g, 양파 300g, 대파 150g, 통마늘 70g, 생강 70g, 건고추 5g, 초피(산초) 2g, 물 1.5L(7½C), 청주 500ml(2½C), 진간장 500ml(2½C)방법① 장어뼈를 흐르는 물에 씻어 핏물을 제거한다.② 1cm 두께로 썬 양파와 대파를 오븐이나 살라만더에서 노릇노릇하게 굽는다.③ 소스 포트에 물과 청주, 구운 장어뼈를 넣고 1시간 정도 끓여 육수를 만든다.④ ②와 나머지 재료를 넣고 끓이면서 수시로 거품과 기름을 제거한다.⑤ 95℃ 정도의 온도에 약 90분간(대략 1/4 정도로 졸아들 때까지) 은근히 끓인 뒤 고운 체에 걸러 식힌다."
73,"










알코올 등급

                                        1단계

                                






"
74,"
	삶은 당면에 여러 가지 채소를 볶아 넣고 함께 무쳐서 만든 음식이다. 
	
	잡채는 잔치나 명절상에 가장 흔히 올리는 음식으로, 원래는 익힌 나물로만 섞은 뒤 양념해 먹던 궁중음식이었으나 현재는 당면이 주재료가 되었다. 
	
	조선시대 광해군 때 이충이라는 사람이 잡채를 만들어 올려 큰 벼슬을 하사 받았다고 한다.
"
75,"얇게 썬 돼지고기를 고추장 양념에 재웠다가 구운 음식이다. 돼지불고기는 제육볶음이라는 이름으로 더 많이 알려졌으며, 한국인이 가장 즐겨 먹는 고기 요리 중 하나다."
76,"
	식혜(食醯)는 엿기름물에 밥을 삭혀 만든 음청류이다.
	
	차게 해서 겨울철에 먹는 식혜는 소화를 돕고, 혈액순환을 도와 상쾌한 기분이 생기는 음료라 하였다.
"
77,"대하는 카로틴, 타우린, 키토산 등의 성분이 함유되어 있어 면역력을 높이고 노폐물을 몸 밖으로 배출해주는 효과가 있어 피부 미용에 도움을 줍니다. 가을철에 맛과 영양이 가장 좋다는 대하를 신선하고 맛있게 즐길 수 있는 방법이 간장 대하장입니다. 밥도둑으로도 손색이 없는 대하장은 조금씩 자주 만들어 먹어야 더 맛있게 즐길 수 있습니다."
78,마른 잔멸치를 물기 없이 볶아 만든 마른 반찬 종류다. 멸치볶음은 한국인의 칼슘 섭취 급원 식품으로서 중요한 부분을 차지한다.
79,"끓인 간장 양념(간장, 다진 마늘, 설탕, 식용유)에 데친 꽈리고추와 멸치를 넣어 볶아 참기름, 물엿, 통깨를 넣고 버무린 것이다."
80,"대표적인 알칼리성 식품 중의 하나인 고구마에는 탄수화물, 칼슘, 베타카로틴 등 다양한 영양성분이 있으며, 특히 항암성분도 있어 영양 가득한 식품입니다. 바삭하고 노릇하게 튀긴 고구마튀김은 아이들 영양간식으로도 그만이고요."
81,"1) 반죽 제조법 : 스트레이트법2) 재료 계량 : 제한시간 내에 재료를 계량하여 재료별로 진열하며, 중량이 정확해야 하고 제한시간이 지나거나 재료 손실이 있으면 감점3) 반죽 제조• 믹싱 시간 : 전 재료를 믹싱 볼에 넣고 저속 2분, 중속 7∼8분• 반죽 온도 : 24℃ • 믹싱 정도 : 글루텐 발전 80% 정도4) 1차 발효• 발효 시간 : 70∼120분• 발효실 온도 : 27℃• 발효실 습도 : 70∼75%• 발효 정도 : 글루텐 숙성이 최대인 상태로 시간보다는 손가락 테스트, 섬유질 상태, 부피 3∼3.5배 팽창 등으로 판단한다.5) 분할 : 200ｇ×8개, 분할 반죽당 무게 편차가 적고, 대강의 무게를 짐작하여 한두번의 가감으로 빠르게 분할한다.6) 둥글리기 : 반죽 표면이 매끄럽게 되도록 능숙하게 한다.(사진 1)7) 중간 발효 : 15∼30분, 표피가 건조되지 않도록 조치한다.8) 정형① 반죽을 밀대나 손으로 두께가 일정하도록 밀어편다. 가스가 완전히 제거되지 않도록 주의한다.(사진 2)② 3겹 접기하여 한쪽면부터 만다. 너무 단단하지 않도록 약간 느슨하게 한다.(사진 3)③ 이음매를 잘 봉하고 30cm 정도 긴 둥근 막대모양으로 만든다.9) 팬닝 : 3개를 이음매가 밑으로 오게 하여 간격을 맞추어 철판에 놓는다.10) 2차 발효• 발효 시간 : 50∼70분 • 발효실 온도 : 30∼33℃• 발효실 습도 : 75%• 발효 정도 : 2.5∼3배까지 발효로 가스 포집력이 최대인 상태11) 표면 자르기• 발효가 완료되면 실온에서 표면을 건조시킨다.• 길이 5cm, 깊이 1cm의 폭 1cm 간격으로 고르게 맞추어 칼날을 15˚ 비스듬히 뉘어 칼집을 3군데 넣는다. 정형한 반죽의 길이에 따라 칼집수를 조절한다.(그림 4)• 각 칼집은 1/3 정도가 겹치도록 하며 서로가 평행이 되어야 한다.12) 굽기• 오븐 온도 : 윗불 200℃, 밑불 180℃ • 굽는 시간 : 30분 정도• 제품에 광택을 주며 껍질을 바삭바삭하게 만들고, 칼집의 균일한 터짐을 위하여 오븐에 넣은 직후 약 2~3초간 스팀을 준다.• 스팀 오븐이 없을 경우에는 오븐에 넣기 전에 분무기를 사용하여 표면에 물을 균일하게 뿌리고, 오븐에 넣은 다음 30초 후에 분무기로 한 번 더 물을 뿌려준다."
82,설렁탕이나 칼국수 먹을 때면 더욱 맛있게 먹는 배추 겉절이! 집에서 바로 버무려 먹을 때가 가장 맛있고 아삭하게 씹히는 맛을 느낄수 있습니다.
83,패밀리 레스토랑에서 먹던 그 맛 그대로.. 아이들 간식에 딱 좋은 웨지감자를 배워 봅시다.
84, 애플 마티니는 코스모폴리탄과 함께 미국의 인기 드라마 〈섹스 앤 더 시티(Sex and the City)〉에 자주 등장해 우리에게 친숙한 이름이다. 다양한 레시피가 있지만 집에서도 손쉽게 만들 수 있는 재료를 소개하려고 한다. 사과 향이 풍부한 스미노프 그린애플 보드카와 달콤한 스위트 & 사워 믹스가 더해져 첫 느낌의 신선함과 입속의 달콤함이 사람에게 친숙하게 다가가 인기가 좋은 칵테일이다.
85,"납작하게 썬 두부를 식용유를 두른 팬에 지져서 간장 양념(간장, 고춧가루, 물엿, 다진 파ㆍ마늘, 참기름, 깨소금)을 켜켜이 끼얹어 물을 붓고 조린 것이다. 《시의전서》(두부조림)에 소개되어 있다."
86,"갓김치는 전라도 지방에서는 빼놓을 수 없는 밑반찬 김치이다. 고춧가루를 많이 넣어 매콤하면서도 갓 특유의 속이 확 트이는 것 같은 쌉쌀한 맛과 향기가 식욕을 돋운다. 맵고 쌉쌀한 맛은 진한 멸치젓과 찹쌀풀이 삭여 준다. 갓김치를 담글 때는 맛과 향기가 진한, 보랏빛이 도는 갓이 맛있고, 쪽파를 섞어 담글 수 있다. 담근 지 한 달이면 알맞게 먹을 수 있으며 웃소금을 넉넉히 뿌려 두면 봄이나 여름까지도 저장할 수 있다."
87,이 드레싱은 프렌치 드레싱에 간장과 참깨를 넣은 것으로 두부나 한식 샐러드에 많이 이용된다.
88,"먼저 우유 데우기와 우유거품 만들기에 대해 알아보자. 실제로 커피전문점에서는 카푸치노, 카페라테 등 우유거품이나 데운 우유를 첨가한 메뉴가 많이 팔린다. 따라서 바리스타는 기본적으로 우유거품 만들기(forming)와 데운우유 만들기(steaming)에 대해 잘 알고 있어야 한다."
89,"주재료배추 10포기(30kg), 굵은 소금 19컵(3kg), 물 15ℓ 부재료무 3개(4.5kg), 쪽파 1단(400g), 갓 1단(1kg), 미나리 2단(600g), 대파 반 단(400g), 마늘 10통(400g), 생강 3톨(100g), 고춧가루 10컵(800g), 따뜻한 물 2컵, 새우젓 1컵(250g), 멸치젓 1컵(200g), 생굴 1컵(200g), 생새우 2컵(300g), 소금 · 설탕 각 적당량"
